company,name-origin,ref,review,cacao,location,rating,bean,bean-origin,pur,res
Soul,Madagascar,1936,2017,70%,Canada,3.5, ,Madagascar,INTERMEDIO,Soul&INTERMEDIO&3.5&Canada
Soul,Venezuela,1936,2017,75%,Canada,3.5, ,Venezuela,INTERMEDIO,Soul&INTERMEDIO&3.5&Canada
Soul,Ecuador,1936,2017,75%,Canada,3.25, ,Ecuador,INTERMEDIO,Soul&INTERMEDIO&3.25&Canada
Soul,Papua New Guinea,1936,2017,77%,Canada,3.25, ,Papua New Guinea,INTERMEDIO,Soul&INTERMEDIO&3.25&Canada
Soul,Tanzania,1940,2017,80%,Canada,3.5, ,Tanzania,ALTO,Soul&ALTO&3.5&Canada
Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Spagnvola&INTERMEDIO&3.0&U.S.A.
Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3.0, ,Dominican Republic,ALTO,Spagnvola&ALTO&3.0&U.S.A.
Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Spagnvola&INTERMEDIO&3.25&U.S.A.
Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Spencer&INTERMEDIO&3.75&U.S.A.
Spencer,Ecuador,1932,2017,70%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Spencer&INTERMEDIO&3.5&U.S.A.
Spencer,Peru,1932,2017,70%,U.S.A.,2.75, ,Peru,INTERMEDIO,Spencer&INTERMEDIO&2.75&U.S.A.
Spencer,"Dominican Republic, lot D82R",1792,2016,70%,Australia,3.5, ,Domincan Republic,INTERMEDIO,Spencer&INTERMEDIO&3.5&Australia
Spencer,"Ecuador, lot E432314L",1792,2016,70%,Australia,3.75, ,Ecuador,INTERMEDIO,Spencer&INTERMEDIO&3.75&Australia
Spencer,"Madagascar, lot M0403R",1792,2016,70%,Australia,3.75, ,Madagascar,INTERMEDIO,Spencer&INTERMEDIO&3.75&Australia
Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu,INTERMEDIO,Spencer&INTERMEDIO&2.75&Australia
Sprungli (Felchlin),Alto Beni,1057,2013,70%,Switzerland,3.0,Criollo,Bolivia,INTERMEDIO,Sprungli (Felchlin)&INTERMEDIO&3.0&Switzerland
SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,SRSLY&INTERMEDIO&3.0&U.S.A.
SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25, ,Dominican Republic,ALTO,SRSLY&ALTO&2.25&U.S.A.
Starchild,"Bolivar, Arriba",1634,2015,70%,U.S.A.,3.0,Forastero (Nacional),Ecuador,INTERMEDIO,Starchild&INTERMEDIO&3.0&U.S.A.
Starchild,Hispaniola,1692,2015,70%,U.S.A.,3.0, ,Domincan Republic,INTERMEDIO,Starchild&INTERMEDIO&3.0&U.S.A.
Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3.0, ,Guatemala,INTERMEDIO,Starchild&INTERMEDIO&3.0&U.S.A.
Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,INTERMEDIO,Starchild&INTERMEDIO&3.0&U.S.A.
Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Starchild&INTERMEDIO&3.0&U.S.A.
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Trinitario,Brazil,INTERMEDIO,Stella (aka Bernrain)&INTERMEDIO&2.75&Switzerland
Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25, ,India,INTERMEDIO,Stella (aka Bernrain)&INTERMEDIO&3.25&Switzerland
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.5, ,Ecuador,ALTO,Stone Grindz&ALTO&3.5&U.S.A.
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Stone Grindz&INTERMEDIO&3.5&U.S.A.
StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.5, ,Philippines,INTERMEDIO,StRita Supreme&INTERMEDIO&2.5&U.S.A.
StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.5, ,Philippines,INTERMEDIO,StRita Supreme&INTERMEDIO&2.5&U.S.A.
StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75, ,Philippines,INTERMEDIO,StRita Supreme&INTERMEDIO&2.75&U.S.A.
Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar,INTERMEDIO,Sublime Origins&INTERMEDIO&2.75&U.S.A.
Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize,INTERMEDIO,Sublime Origins&INTERMEDIO&3.25&U.S.A.
Summerbird,Peru,1800,2016,61%,Denmark,2.5,"Criollo, Trinitario",Peru,INTERMEDIO,Summerbird&INTERMEDIO&2.5&Denmark
Summerbird,Peru,1800,2016,71%,Denmark,3.0,"Criollo, Trinitario",Peru,INTERMEDIO,Summerbird&INTERMEDIO&3.0&Denmark
Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75, ,Venezuela,INTERMEDIO,Suruca Chocolate&INTERMEDIO&2.75&Venezuela
Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3.0, ,Venezuela,INTERMEDIO,Suruca Chocolate&INTERMEDIO&3.0&Venezuela
Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,INTERMEDIO,Svenska Kakaobolaget&INTERMEDIO&2.75&Sweden
Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25, ,Ecuador,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba,ALTO,Szanto Tibor&ALTO&3.25&Hungary
Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.75&Hungary
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Trinitario,Vietnam,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.5&Hungary
Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Criollo,Venezuela,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.5&Hungary
Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.75&Hungary
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.5&Hungary
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.5&Hungary
Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25, ,Nicaragua,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25, ,Dominican Republic,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25, ,Madagascar,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.25&Hungary
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75, ,Peru,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.75&Hungary
Szanto Tibor,Crudo,761,2011,70%,Hungary,3.0, ,Venezuela,INTERMEDIO,Szanto Tibor&INTERMEDIO&3.0&Hungary
Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75, ,Costa Rica,INTERMEDIO,Tabal&INTERMEDIO&2.75&U.S.A.
Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,Tabal&INTERMEDIO&2.75&U.S.A.
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.5, ,Mexico,INTERMEDIO,Tabal&INTERMEDIO&2.5&U.S.A.
Tabal,Peru,1105,2013,70%,U.S.A.,3.0, ,Peru,INTERMEDIO,Tabal&INTERMEDIO&3.0&U.S.A.
Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3.0, ,Colombia,INTERMEDIO,Tablette (aka Vanillabeans)&INTERMEDIO&3.0&Japan
Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25, ,Papua New Guinea,INTERMEDIO,Tablette (aka Vanillabeans)&INTERMEDIO&3.25&Japan
Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam,INTERMEDIO,Tablette (aka Vanillabeans)&INTERMEDIO&3.25&Japan
Tablette (aka Vanillabeans),Trinidad,1680,2015,77%,Japan,2.75,Trinitario,Trinidad,INTERMEDIO,Tablette (aka Vanillabeans)&INTERMEDIO&2.75&Japan
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70%,Suriname,3.25,Trinitario,Suriname,INTERMEDIO,Tan Ban Skrati&INTERMEDIO&3.25&Suriname
Taza,Belize,1271,2014,68%,U.S.A.,3.0,Trinitario,Belize,INTERMEDIO,Taza&INTERMEDIO&3.0&U.S.A.
Taza,Alto Beni,785,2011,87%,U.S.A.,3.25, ,Bolivia,ALTO,Taza&ALTO&3.25&U.S.A.
Taza,Chiapan,451,2009,75%,U.S.A.,2.75, ,Mexico,INTERMEDIO,Taza&INTERMEDIO&2.75&U.S.A.
Taza,"Dark, Stone Ground",180,2007,70%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Taza&INTERMEDIO&3.0&U.S.A.
TCHO,West Africa,1716,2016,62%,U.S.A.,2.0,Forastero,West Africa,INTERMEDIO,TCHO&INTERMEDIO&2.0&U.S.A.
TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25, ,"Peru, Ecuador",ALTO,TCHO&ALTO&3.25&U.S.A.
TCHO,TCHOPro 60.5,387,2009,60%,U.S.A.,2.75, , ,INTERMEDIO,TCHO&INTERMEDIO&2.75&U.S.A.
TCHO,TCHOPro 68,387,2009,68%,U.S.A.,3.0, , ,INTERMEDIO,TCHO&INTERMEDIO&3.0&U.S.A.
TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.5,Forastero,Ghana,INTERMEDIO,TCHO&INTERMEDIO&2.5&U.S.A.
TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.5, ,Peru,INTERMEDIO,TCHO&INTERMEDIO&2.5&U.S.A.
TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75, ,Madagascar,INTERMEDIO,TCHO&INTERMEDIO&2.75&U.S.A.
TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.5, ,Peru,INTERMEDIO,TCHO&INTERMEDIO&2.5&U.S.A.
Tejas,Concepcion,801,2012,70%,U.S.A.,2.75, ,Madagascar,INTERMEDIO,Tejas&INTERMEDIO&2.75&U.S.A.
Tejas,Bayou Blend,801,2012,70%,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG",INTERMEDIO,Tejas&INTERMEDIO&3.0&U.S.A.
Tejas,Aranama,805,2012,70%,U.S.A.,3.0, ,Papua New Guinea,INTERMEDIO,Tejas&INTERMEDIO&3.0&U.S.A.
Tejas,Presidio,805,2012,70%,U.S.A.,3.5, ,Dominican Republic,INTERMEDIO,Tejas&INTERMEDIO&3.5&U.S.A.
Tejas,"La Bahia, w/ cane juice",817,2012,70%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,Tejas&INTERMEDIO&3.25&U.S.A.
Tejas,Capistrano,821,2012,70%,U.S.A.,2.0, ,Peru,INTERMEDIO,Tejas&INTERMEDIO&2.0&U.S.A.
Tejas,"La Bahia, w/ cane sugar",825,2012,70%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,Tejas&INTERMEDIO&3.25&U.S.A.
Tejas,San Jose,829,2012,70%,U.S.A.,2.75, ,Bolivia,INTERMEDIO,Tejas&INTERMEDIO&2.75&U.S.A.
Tejas,Capistrano*,829,2012,70%,U.S.A.,3.0, ,Madagascar,INTERMEDIO,Tejas&INTERMEDIO&3.0&U.S.A.
Tejas,Espada,833,2012,70%,U.S.A.,3.25, ,Mexico,INTERMEDIO,Tejas&INTERMEDIO&3.25&U.S.A.
Tejas,Espada,967,2012,70%,U.S.A.,2.75, ,Brazil,INTERMEDIO,Tejas&INTERMEDIO&2.75&U.S.A.
Tejas,Concepcion*,971,2012,80%,U.S.A.,3.0, ,Venezuela,ALTO,Tejas&ALTO&3.0&U.S.A.
Tejas,San Jose,971,2012,67%,U.S.A.,3.25, ,Bolivia,INTERMEDIO,Tejas&INTERMEDIO&3.25&U.S.A.
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70%,U.S.A.,3.5,Forastero (Parazinho),Brazil,INTERMEDIO,Tejas&INTERMEDIO&3.5&U.S.A.
Terroir,Peru,1478,2015,70%,U.S.A.,2.75, ,Peru,INTERMEDIO,Terroir&INTERMEDIO&2.75&U.S.A.
Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Trinitario,Belize,INTERMEDIO,Terroir&INTERMEDIO&3.75&U.S.A.
Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Trinitario,Madagascar,INTERMEDIO,Terroir&INTERMEDIO&3.75&U.S.A.
Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,Terroir&INTERMEDIO&3.25&U.S.A.
Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.5, ,Domincan Republic,INTERMEDIO,Terroir&INTERMEDIO&3.5&U.S.A.
Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Trinitario,Guatemala,INTERMEDIO,Terroir&INTERMEDIO&3.75&U.S.A.
Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,Terroir&INTERMEDIO&3.25&U.S.A.
Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Trinitario,Madagascar,INTERMEDIO,Terroir&INTERMEDIO&3.75&U.S.A.
Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Forastero,Uganda,INTERMEDIO,Terroir&INTERMEDIO&3.75&U.S.A.
The Barn,Peru,1614,2015,70%,Sweden,3.0, ,Peru,INTERMEDIO,The Barn&INTERMEDIO&3.0&Sweden
Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Forastero,Congo,INTERMEDIO,Theo&INTERMEDIO&3.25&U.S.A.
Theo,Madagascar,162,2007,65%,U.S.A.,3.5,Trinitario,Madagascar,INTERMEDIO,Theo&INTERMEDIO&3.5&U.S.A.
Theo,Ivory Coast,184,2007,75%,U.S.A.,2.5, ,Ivory Coast,INTERMEDIO,Theo&INTERMEDIO&2.5&U.S.A.
Theo,"Ghana, Kumasi",184,2007,84%,U.S.A.,3.0,Forastero,Ghana,ALTO,Theo&ALTO&3.0&U.S.A.
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91%,U.S.A.,2.0,Blend,Venezuela,ALTO,Theo&ALTO&2.0&U.S.A.
Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",INTERMEDIO,Theo&INTERMEDIO&3.0&U.S.A.
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70%,Japan,3.25, ,Peru,INTERMEDIO,Theobroma&INTERMEDIO&3.25&Japan
Timo A. Meyer,"Belize, med roast",1836,2016,72%,Germany,3.75,"Trinitario, TCGA",Belize,INTERMEDIO,Timo A. Meyer&INTERMEDIO&3.75&Germany
To'ak (Ecuatoriana),Manabi,1418,2014,81%,Ecuador,3.25,Forastero (Nacional),Ecuador,ALTO,To'ak (Ecuatoriana)&ALTO&3.25&Ecuador
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70%,France,4.0,Trinitario,Tobago,INTERMEDIO,Tobago Estate (Pralus)&INTERMEDIO&4.0&France
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77%,U.S.A.,3.0,Criollo,Bolivia,INTERMEDIO,Tocoti&INTERMEDIO&3.0&U.S.A.
Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75, ,Venezuela,INTERMEDIO,Tocoti&INTERMEDIO&2.75&U.S.A.
Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Tocoti&INTERMEDIO&3.0&U.S.A.
Treehouse,Conacado,1239,2014,72%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Treehouse&INTERMEDIO&3.0&U.S.A.
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72%,Madagascar,3.5, ,Madagascar,INTERMEDIO,Tsara (Cinagra)&INTERMEDIO&3.5&Madagascar
twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75, ,Domincan Republic,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&2.75&U.S.A.
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&3.5&U.S.A.
twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.5,Trinitario,Madagascar,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&3.5&U.S.A.
twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&3.25&U.S.A.
twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.5, ,Bolivia,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&2.5&U.S.A.
twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,twenty-four blackbirds&INTERMEDIO&2.75&U.S.A.
Two Ravens,Peru,1740,2016,60%,U.S.A.,3.0,Criollo,Peru,INTERMEDIO,Two Ravens&INTERMEDIO&3.0&U.S.A.
Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75, ,Dominican Republic,INTERMEDIO,Un Dimanche A Paris&INTERMEDIO&3.75&France
Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75, ,Nicaragua,INTERMEDIO,Undone&INTERMEDIO&2.75&U.S.A.
Undone,Nourish,1438,2014,70%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Undone&INTERMEDIO&3.0&U.S.A.
Upchurch,"Madagascar, Sassy Bar",1752,2016,72%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Upchurch&INTERMEDIO&3.0&U.S.A.
Upchurch,"Tanzania, Party Bar",1752,2016,72%,U.S.A.,3.25, ,Tanzania,INTERMEDIO,Upchurch&INTERMEDIO&3.25&U.S.A.
Urzi,"Sur del Lago, Merida",1327,2014,65%,Italy,3.25,Trinitario,Venezuela,INTERMEDIO,Urzi&INTERMEDIO&3.25&Italy
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63%,France,4.0, ,Peru,INTERMEDIO,Valrhona&INTERMEDIO&4.0&France
Valrhona,"Andoa, Grand Cru blend",1145,2013,70%,France,3.5, , ,INTERMEDIO,Valrhona&INTERMEDIO&3.5&France
Valrhona,"Loma Sotavento, 2013",1153,2013,64%,France,3.5, ,Dominican Republic,INTERMEDIO,Valrhona&INTERMEDIO&3.5&France
Valrhona,"Otucan, Grand Cru",931,2012,69%,France,4.0, ,Venezuela,INTERMEDIO,Valrhona&INTERMEDIO&4.0&France
Valrhona,Caraque,709,2011,56%,France,3.25, , ,BAJO,Valrhona&BAJO&3.25&France
Valrhona,"Porcelana, Pedegral",757,2011,64%,France,4.0,Criollo,Venezuela,INTERMEDIO,Valrhona&INTERMEDIO&4.0&France
Valrhona,Tainori,327,2009,64%,France,3.75, ,Dominican Republic,INTERMEDIO,Valrhona&INTERMEDIO&3.75&France
Valrhona,Alpaco,370,2009,66%,France,3.75, ,Ecuador,INTERMEDIO,Valrhona&INTERMEDIO&3.75&France
Valrhona,Nyangbo,395,2009,68%,France,3.5,Forastero,Ghana,INTERMEDIO,Valrhona&INTERMEDIO&3.5&France
Valrhona,Araguani,117,2007,72%,France,3.0,Blend,"Venezuela, Carribean",INTERMEDIO,Valrhona&INTERMEDIO&3.0&France
Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Trinitario,Venezuela,INTERMEDIO,Valrhona&INTERMEDIO&3.75&France
Valrhona,Manjari,129,2007,64%,France,4.0,"Criollo, Trinitario",Madagascar,INTERMEDIO,Valrhona&INTERMEDIO&4.0&France
Valrhona,Le Noir Extra Amer,147,2007,85%,France,1.5, , ,ALTO,Valrhona&ALTO&1.5&France
Valrhona,Abinao,153,2007,85%,France,2.5,Forastero,West Africa,ALTO,Valrhona&ALTO&2.5&France
Valrhona,Le Noir Amer,157,2007,71%,France,2.75,Forastero,West Africa,INTERMEDIO,Valrhona&INTERMEDIO&2.75&France
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64%,France,3.25,Criollo (Porcelana),Venezuela,INTERMEDIO,Valrhona&INTERMEDIO&3.25&France
Valrhona,Caraibe,63,2006,66%,France,3.0,Trinitario,Carribean,INTERMEDIO,Valrhona&INTERMEDIO&3.0&France
Valrhona,Guanaja,63,2006,70%,France,4.0,"Criollo, Trinitario",South America,INTERMEDIO,Valrhona&INTERMEDIO&4.0&France
Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.5,Trinitario,Trinidad,INTERMEDIO,Valrhona&INTERMEDIO&2.5&France
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64%,France,3.0,Criollo (Porcelana),Venezuela,INTERMEDIO,Valrhona&INTERMEDIO&3.0&France
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64%,France,3.5,Trinitario,Madagascar,INTERMEDIO,Valrhona&INTERMEDIO&3.5&France
Vanleer (Barry Callebaut),Manhattan,963,2012,72%,U.S.A.,2.5,Forastero,Ghana,INTERMEDIO,Vanleer (Barry Callebaut)&INTERMEDIO&2.5&U.S.A.
Vanleer (Barry Callebaut),Napa,963,2012,65%,U.S.A.,2.75,Forastero,Ghana,INTERMEDIO,Vanleer (Barry Callebaut)&INTERMEDIO&2.75&U.S.A.
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72%,Madagascar,2.75,Trinitario,Madagascar,INTERMEDIO,Vao Vao (Chocolaterie Robert)&INTERMEDIO&2.75&Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76%,Madagascar,2.75,Trinitario,Madagascar,INTERMEDIO,Vao Vao (Chocolaterie Robert)&INTERMEDIO&2.75&Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80%,Madagascar,2.75,Trinitario,Madagascar,ALTO,Vao Vao (Chocolaterie Robert)&ALTO&2.75&Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70%,Madagascar,3.0,Trinitario,Madagascar,INTERMEDIO,Vao Vao (Chocolaterie Robert)&INTERMEDIO&3.0&Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68%,Madagascar,3.0,Trinitario,Madagascar,INTERMEDIO,Vao Vao (Chocolaterie Robert)&INTERMEDIO&3.0&Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64%,Madagascar,3.25,Trinitario,Madagascar,INTERMEDIO,Vao Vao (Chocolaterie Robert)&INTERMEDIO&3.25&Madagascar
Vicuna,Palos Blancos,1470,2015,70%,U.S.A.,3.25, ,Bolivia,INTERMEDIO,Vicuna&INTERMEDIO&3.25&U.S.A.
Vicuna,Palos Blancos + nibs,1470,2015,70%,U.S.A.,3.25, ,Bolivia,INTERMEDIO,Vicuna&INTERMEDIO&3.25&U.S.A.
Videri,Dominican Republic,1211,2014,90%,U.S.A.,3.25, ,Dominican Republic,ALTO,Videri&ALTO&3.25&U.S.A.
Videri,Trinidad,1211,2014,75%,U.S.A.,3.5,Trinitario,Trinidad,INTERMEDIO,Videri&INTERMEDIO&3.5&U.S.A.
Videri,Mindo,1227,2014,75%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Videri&INTERMEDIO&3.5&U.S.A.
Videri,Dark,1117,2013,90%,U.S.A.,3.75, ,Central and S. America,ALTO,Videri&ALTO&3.75&U.S.A.
Videri,Classic,991,2012,70%,U.S.A.,3.25, ,Central and S. America,INTERMEDIO,Videri&INTERMEDIO&3.25&U.S.A.
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70%,France,3.5,Trinitario,Vietnam,INTERMEDIO,Vietcacao (A. Morin)&INTERMEDIO&3.5&France
Vintage Plantations,San Martin,1205,2014,75%,U.S.A.,3.0, ,Peru,INTERMEDIO,Vintage Plantations&INTERMEDIO&3.0&U.S.A.
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100%,U.S.A.,2.0,Forastero (Arriba),Ecuador,PURO,Vintage Plantations (Tulicorp)&PURO&2.0&U.S.A.
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90%,U.S.A.,2.0,Forastero (Arriba),Ecuador,ALTO,Vintage Plantations (Tulicorp)&ALTO&2.0&U.S.A.
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75%,U.S.A.,3.0,Forastero (Arriba),Ecuador,INTERMEDIO,Vintage Plantations (Tulicorp)&INTERMEDIO&3.0&U.S.A.
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65%,U.S.A.,3.0,Forastero (Arriba),Ecuador,INTERMEDIO,Vintage Plantations (Tulicorp)&INTERMEDIO&3.0&U.S.A.
Violet Sky,Sambirano Valley,1458,2015,77%,U.S.A.,2.75,Trinitario,Madagascar,INTERMEDIO,Violet Sky&INTERMEDIO&2.75&U.S.A.
Violet Sky,Moho River Valley,1458,2015,77%,U.S.A.,3.0,"Criollo, Trinitario",Belize,INTERMEDIO,Violet Sky&INTERMEDIO&3.0&U.S.A.
Violet Sky,Cuyagua,1458,2015,77%,U.S.A.,3.0,Criollo,Venezuela,INTERMEDIO,Violet Sky&INTERMEDIO&3.0&U.S.A.
Violet Sky,Peru,1458,2015,77%,U.S.A.,3.25,"Criollo, Trinitario",Peru,INTERMEDIO,Violet Sky&INTERMEDIO&3.25&U.S.A.
Violet Sky,Cahabon,1502,2015,77%,U.S.A.,2.75,Trinitario,Guatemala,INTERMEDIO,Violet Sky&INTERMEDIO&2.75&U.S.A.
Vivra,Peru,1720,2016,70%,U.S.A.,2.5, ,Peru,INTERMEDIO,Vivra&INTERMEDIO&2.5&U.S.A.
Vivra,Ocumare,1720,2016,70%,U.S.A.,2.5, ,Venezuela,INTERMEDIO,Vivra&INTERMEDIO&2.5&U.S.A.
Vivra,Dominican Republic,1724,2016,70%,U.S.A.,3.0, ,Domincan Republic,INTERMEDIO,Vivra&INTERMEDIO&3.0&U.S.A.
